# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RP11-375H17.1	ENSG00000226169	ENST00000417957	antisense	1	0	0	20	0	0	0	0	0	0	0	2	0	9	0	0	0	1	0	0	0	0	0	0	0	10
RP11-46E17.6	ENSG00000227880	ENST00000440477	lincRNA	0	0	0	13	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	7
RP11-494O16.3	ENSG00000229409	ENST00000422315	processed_pseudogene	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP11-494O16.4	ENSG00000279494	ENST00000624617	lincRNA	0	0	0	26	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	10
RP11-536P6.3	ENSG00000233179	ENST00000453866	lincRNA	0	0	0	38	0	0	0	0	0	0	0	19	0	6	0	4	0	0	0	0	0	0	0	0	0	9
RP13-455A7.1	ENSG00000230345	ENST00000449941	lincRNA	0	0	0	40	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	29
RP3-323A16.1	ENSG00000279184	ENST00000623959	antisense	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	10
RP3-333H23.8	ENSG00000224794	ENST00000434516	antisense	0	0	0	32	0	0	0	0	0	0	0	15	0	1	0	4	0	0	0	0	0	0	0	0	0	12
RP3-333H23.9	ENSG00000280216	ENST00000623458	TEC	0	0	0	26	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	14
RP3-370M22.8	ENSG00000225528	ENST00000424496	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0	0	0	8
RP3-370M22.8	ENSG00000225528	ENST00000634896	transcribed_processed_pseudogene	0	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RP3-388M5.8	ENSG00000233157	ENST00000419730	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	13
RP3-388M5.9	ENSG00000261251	ENST00000563715	antisense	0	0	0	15	0	0	0	0	0	0	0	4	0	6	0	1	0	0	0	0	0	0	0	0	0	4
RP3-388M5.9	ENSG00000261251	ENST00000564696	antisense	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	4
RP3-394A18.1	ENSG00000279159	ENST00000624945	antisense	0	0	0	42	0	0	0	0	0	0	0	3	0	0	0	38	0	0	0	0	0	0	0	0	0	1
RP3-402G11.25	ENSG00000273188	ENST00000607943	antisense	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
RP3-402G11.26	ENSG00000273253	ENST00000608025	antisense	0	1	0	25	0	0	0	0	0	0	0	6	0	4	0	2	0	0	0	1	0	0	0	0	0	14
RP3-402G11.27	ENSG00000272836	ENST00000610050	antisense	0	0	0	19	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	4
RP3-402G11.28	ENSG00000273137	ENST00000608016	antisense	0	0	0	13	0	0	0	0	0	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	0	3
RP3-408N23.4	ENSG00000230769	ENST00000424746	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-412A9.12	ENSG00000235573	ENST00000420779	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	18
RP3-412A9.15	ENSG00000214125	ENST00000397595	processed_pseudogene	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RP3-412A9.16	ENSG00000273387	ENST00000609017	antisense	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP3-412A9.17	ENSG00000278920	ENST00000623789	sense_overlapping	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	3
RP3-430N8.10	ENSG00000269972	ENST00000602955	lincRNA	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RP3-430N8.11	ENSG00000269987	ENST00000602847	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP3-434P1.6	ENSG00000228620	ENST00000433230	antisense	0	0	0	14	0	0	0	0	0	0	0	4	0	4	0	1	0	0	0	0	0	0	0	0	0	5
RP3-438O4.4	ENSG00000225676	ENST00000432360	antisense	0	0	0	37	0	0	0	0	0	0	0	6	0	30	0	0	0	0	0	0	0	0	0	0	0	1
RP3-439F8.1	ENSG00000234869	ENST00000426112	antisense	0	0	0	41	0	0	0	0	0	0	0	18	0	8	0	4	0	0	0	0	0	0	0	0	0	11
RP3-449O17.1	ENSG00000244627	ENST00000381645	processed_transcript	0	0	0	70	0	0	0	0	0	0	0	2	0	55	0	2	0	0	0	0	0	0	0	0	0	11
RP3-449O17.1	ENSG00000244627	ENST00000381646	transcribed_unprocessed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	2	0	41	0	1	0	0	0	0	0	0	0	0	0	3
RP3-449O17.1	ENSG00000244627	ENST00000407491	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	0	0	70	0	1	0	0	0	0	0	0	0	0	0	10
RP3-449O17.1	ENSG00000244627	ENST00000428294	processed_transcript	0	0	0	84	0	0	0	0	0	0	0	2	0	71	0	1	0	0	0	0	0	0	0	0	0	10
RP3-449O17.1	ENSG00000244627	ENST00000428606	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RP3-449O17.1	ENSG00000244627	ENST00000443042	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	0	0	70	0	1	0	0	0	0	0	0	0	0	0	10
RP3-449O17.1	ENSG00000244627	ENST00000443658	processed_transcript	0	0	0	71	0	0	0	0	0	0	0	2	0	58	0	2	0	0	0	0	0	0	0	0	0	9
RP3-449O17.1	ENSG00000244627	ENST00000454577	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	10	0	29	0	0	0	0	0	0	0	0	0	0	0	10
RP3-449O17.1	ENSG00000244627	ENST00000455209	processed_transcript	0	0	0	65	0	0	0	0	0	0	0	7	0	45	0	3	0	0	0	0	0	0	0	0	0	10
RP3-449O17.1	ENSG00000244627	ENST00000457665	processed_transcript	0	0	0	79	0	0	0	0	0	0	0	3	0	64	0	2	0	0	0	0	0	0	0	0	0	10
RP3-462D8.2	ENSG00000233577	ENST00000411511	lincRNA	0	1	0	47	0	0	0	0	0	0	0	16	0	14	0	1	0	0	0	1	0	0	0	0	0	17
RP3-462D8.2	ENSG00000233577	ENST00000432495	lincRNA	0	1	0	43	0	0	0	0	0	0	0	23	0	5	0	2	0	0	0	1	0	0	0	0	0	14
RP3-508I15.10	ENSG00000230912	ENST00000423346	antisense	0	0	0	45	0	0	0	0	0	0	0	18	0	7	0	5	0	0	0	0	0	0	0	0	0	15
RP3-508I15.14	ENSG00000225450	ENST00000416406	antisense	0	0	0	26	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	10
RP3-508I15.18	ENSG00000244491	ENST00000420118	antisense	0	0	0	19	0	0	0	0	0	0	0	5	0	6	0	4	0	0	0	0	0	0	0	0	0	4
RP3-508I15.19	ENSG00000230149	ENST00000418803	antisense	0	0	0	20	0	0	0	0	0	0	0	6	0	9	0	1	0	0	0	0	0	0	0	0	0	4
RP3-508I15.20	ENSG00000273096	ENST00000609428	sense_intronic	0	0	0	13	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	5
RP3-508I15.21	ENSG00000272669	ENST00000609212	antisense	0	0	0	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP3-508I15.22	ENSG00000273076	ENST00000607991	antisense	0	1	0	12	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	6
RP3-508I15.9	ENSG00000228274	ENST00000412067	antisense	0	0	0	47	0	0	0	0	0	0	0	14	0	22	0	3	0	0	0	0	0	0	0	0	0	8
RP3-508I15.9	ENSG00000228274	ENST00000422408	antisense	0	0	0	45	0	0	0	0	0	0	0	19	0	8	0	6	0	0	0	0	0	0	0	0	0	12
RP3-508I15.9	ENSG00000228274	ENST00000431924	antisense	0	0	0	81	0	0	0	0	0	0	0	20	0	51	0	2	0	0	0	0	0	0	0	0	0	8
RP3-508I15.9	ENSG00000228274	ENST00000444381	antisense	0	0	0	70	0	0	0	0	0	0	0	23	0	36	0	3	0	0	0	0	0	0	0	0	0	8
RP3-510H16.3	ENSG00000273176	ENST00000609073	antisense	0	0	0	43	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	27
RP3-522J7.5	ENSG00000236867	ENST00000444011	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-522J7.6	ENSG00000260613	ENST00000565177	lincRNA	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-522J7.7	ENSG00000279345	ENST00000624882	antisense	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP4-539M6.14	ENSG00000181123	ENST00000442126	antisense	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-539M6.14	ENSG00000181123	ENST00000610156	antisense	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RP4-539M6.14	ENSG00000181123	ENST00000610737	antisense	0	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RP4-539M6.14	ENSG00000181123	ENST00000610936	antisense	0	0	0	11	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	6
RP4-539M6.14	ENSG00000181123	ENST00000628773	antisense	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RP4-539M6.18	ENSG00000230137	ENST00000426397	processed_pseudogene	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP4-539M6.19	ENSG00000249590	ENST00000439023	protein_coding	0	0	0	23	1	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	3
RP4-539M6.19	ENSG00000249590	ENST00000439838	protein_coding	0	0	0	23	1	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	3
RP4-539M6.19	ENSG00000249590	ENST00000454552	nonsense_mediated_decay	0	0	0	23	1	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	3
RP4-539M6.20	ENSG00000273350	ENST00000608677	sense_intronic	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP4-539M6.21	ENSG00000272689	ENST00000608952	sense_intronic	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP4-539M6.22	ENSG00000273428	ENST00000366413	pseudogene	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP4-539M6.22	ENSG00000273428	ENST00000607893	lincRNA	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP4-566L20.1	ENSG00000279597	ENST00000623197	lincRNA	0	0	0	31	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	15
RP4-569D19.5	ENSG00000233388	ENST00000417397	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP4-569D19.8	ENSG00000273044	ENST00000610000	lincRNA	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-591N18.2	ENSG00000232564	ENST00000417123	antisense	0	0	0	8	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RP4-633O19__A.1	ENSG00000223695	ENST00000424761	lincRNA	0	0	0	20	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	5
RP4-669P10.16	ENSG00000232710	ENST00000428786	lincRNA	0	0	0	49	0	0	0	0	0	0	0	14	0	6	0	1	0	0	0	0	0	0	0	0	0	28
RP4-669P10.19	ENSG00000227370	ENST00000417586	processed_pseudogene	0	0	0	26	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	14
RP4-669P10.20	ENSG00000281538	ENST00000626627	lincRNA	0	0	0	40	0	0	0	0	0	0	0	25	0	3	0	3	0	0	0	0	0	0	0	0	0	9
RP4-671O14.5	ENSG00000279933	ENST00000623969	TEC	0	0	0	34	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	0	0	0	0	0	0	12
RP4-671O14.6	ENSG00000280434	ENST00000624919	sense_overlapping	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RP4-671O14.7	ENSG00000280011	ENST00000624215	antisense	0	0	0	91	0	0	0	0	0	0	0	12	0	0	0	59	0	0	0	0	0	0	0	0	0	20
RP4-695O20.1	ENSG00000280384	ENST00000624818	sense_intronic	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP4-742C19.12	ENSG00000225720	ENST00000424436	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
RP4-742C19.12	ENSG00000225720	ENST00000560933	transcribed_unprocessed_pseudogene	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP4-742C19.13	ENSG00000279833	ENST00000624656	antisense	0	0	0	27	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	15
RP4-753M9.1	ENSG00000230922	ENST00000424580	sense_intronic	0	0	0	31	0	0	0	0	0	0	0	12	0	4	0	4	0	0	0	0	0	0	0	0	0	11
RP4-754E20__A.5	ENSG00000236117	ENST00000450750	lincRNA	0	0	0	29	0	0	0	0	0	0	0	6	0	6	0	5	0	0	0	0	0	0	0	0	0	12
RP4-756G23.5	ENSG00000235513	ENST00000441316	antisense	0	0	0	22	0	0	0	0	0	0	0	2	0	5	0	3	0	0	0	0	0	0	0	0	0	12
RP4-756G23.5	ENSG00000235513	ENST00000451176	antisense	0	0	0	22	0	0	0	0	0	0	0	2	0	6	0	2	0	0	0	0	0	0	0	0	0	12
RP4-796I17.5	ENSG00000224856	ENST00000430869	processed_pseudogene	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RP5-1014D13.2	ENSG00000279738	ENST00000623726	sense_overlapping	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	2
RP5-1033E15.3	ENSG00000279642	ENST00000624619	TEC	0	0	0	19	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	9
RP5-1039K5.12	ENSG00000278948	ENST00000624344	TEC	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1039K5.13	ENSG00000233739	ENST00000445483	antisense	0	0	0	46	0	0	0	0	0	0	0	18	0	23	0	1	0	0	0	0	0	0	0	0	0	4
RP5-1039K5.16	ENSG00000222044	ENST00000410099	antisense	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RP5-1039K5.17	ENSG00000272582	ENST00000609976	antisense	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP5-1039K5.18	ENSG00000273214	ENST00000609265	lincRNA	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP5-1042K10.10	ENSG00000229999	ENST00000414261	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1042K10.10	ENSG00000229999	ENST00000607915	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1042K10.10	ENSG00000229999	ENST00000608572	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1042K10.12	ENSG00000227413	ENST00000442557	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP5-1042K10.13	ENSG00000272834	ENST00000609279	antisense	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1119A7.10	ENSG00000229971	ENST00000433970	antisense	0	0	0	29	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	17
RP5-1119A7.11	ENSG00000188078	ENST00000339367	unprocessed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RP5-1119A7.14	ENSG00000228719	ENST00000442579	lincRNA	0	0	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4
RP5-1119A7.17	ENSG00000261675	ENST00000562756	sense_overlapping	0	1	0	10	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	1	0	0	0	0	0	2
RP5-1170K4.7	ENSG00000231467	ENST00000414203	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
RP5-1172A22.1	ENSG00000233521	ENST00000418271	lincRNA	0	0	0	34	0	0	0	0	0	0	0	14	0	2	0	2	0	0	0	0	0	0	0	0	0	16
RP5-1172A22.1	ENSG00000233521	ENST00000444114	lincRNA	0	0	0	39	0	0	0	0	0	0	0	14	0	6	0	3	0	0	0	0	0	0	0	0	0	16
RP5-1177I5.3	ENSG00000225867	ENST00000428838	antisense	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP5-821D11.7	ENSG00000184068	ENST00000333487	antisense	0	0	0	13	0	0	0	0	0	0	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	6
RP5-898I4.1	ENSG00000280395	ENST00000623740	sense_overlapping	0	0	0	50	0	0	0	0	0	0	0	18	0	0	0	14	0	0	0	0	0	0	0	0	0	18
RP5-983L19.2	ENSG00000226954	ENST00000447372	lincRNA	0	0	0	21	0	0	0	0	0	0	0	4	0	6	0	5	0	0	0	0	0	0	0	0	0	6
RP5-996D20.3	ENSG00000230634	ENST00000447383	processed_pseudogene	0	0	0	37	0	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	12
RP6-109B7.2	ENSG00000231010	ENST00000439423	lincRNA	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	7
RP6-109B7.4	ENSG00000235159	ENST00000412643	lincRNA	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
RP6-109B7.5	ENSG00000273289	ENST00000608644	antisense	0	0	0	20	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13
RPEP4	ENSG00000233010	ENST00000437636	processed_pseudogene	0	0	0	11	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	7
RPL23AP82	ENSG00000184319	ENST00000423888	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RPL23AP82	ENSG00000184319	ENST00000427528	transcribed_unprocessed_pseudogene	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RPL23AP82	ENSG00000184319	ENST00000462238	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3
RPL23AP82	ENSG00000184319	ENST00000463325	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RPL23AP82	ENSG00000184319	ENST00000467796	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	4
RPL23AP82	ENSG00000184319	ENST00000480246	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3
RPL23AP82	ENSG00000184319	ENST00000494075	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RPL23AP82	ENSG00000184319	ENST00000496652	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	9	0	21	0	0	0	0	0	0	0	0	0	0	0	7
RPL3	ENSG00000100316	ENST00000216146	protein_coding	0	1	0	38	0	0	0	0	0	0	0	6	0	19	0	0	0	0	0	0	0	0	0	0	1	13
RPL3	ENSG00000100316	ENST00000401609	protein_coding	0	0	0	37	0	0	1	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	16
RPL3	ENSG00000100316	ENST00000402527	protein_coding	0	0	0	37	0	0	1	0	0	0	0	6	0	18	0	0	0	0	0	0	0	0	0	0	0	12
RPL3	ENSG00000100316	ENST00000420536	nonsense_mediated_decay	0	2	0	33	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	2	12
RPL3	ENSG00000100316	ENST00000427905	protein_coding	0	1	0	34	0	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	0	0	1	12
RPL3	ENSG00000100316	ENST00000453303	protein_coding	0	1	0	35	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	1	15
RPL3	ENSG00000100316	ENST00000459859	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	14	0	5	0	1	0	0	0	0	0	0	0	0	0	12
RPL3	ENSG00000100316	ENST00000460589	retained_intron	0	0	0	33	0	0	0	0	0	0	0	14	0	6	0	1	0	0	0	0	0	0	0	0	0	12
RPL3	ENSG00000100316	ENST00000461967	retained_intron	0	0	0	32	0	0	0	0	0	0	0	13	0	5	0	2	0	0	0	0	0	0	0	0	0	12
RPL3	ENSG00000100316	ENST00000464182	retained_intron	0	0	0	22	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	15
RPL3	ENSG00000100316	ENST00000465618	processed_transcript	0	0	0	39	0	0	0	0	0	0	0	6	0	18	0	4	0	0	0	0	0	0	0	0	0	11
RPL3	ENSG00000100316	ENST00000467105	retained_intron	0	0	0	26	0	0	0	0	0	0	0	6	0	3	0	2	0	0	0	0	0	0	0	0	0	15
RPL3	ENSG00000100316	ENST00000471290	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	19
RPL3	ENSG00000100316	ENST00000473638	retained_intron	0	0	0	22	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	15
RPL3	ENSG00000100316	ENST00000481985	retained_intron	0	0	0	29	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	19
RPL3	ENSG00000100316	ENST00000484358	retained_intron	0	0	0	31	0	0	0	0	0	0	0	8	0	5	0	1	0	0	0	0	0	0	0	0	0	17
RPL3	ENSG00000100316	ENST00000484615	retained_intron	0	0	0	34	0	0	0	0	0	0	0	13	0	6	0	3	0	0	0	0	0	0	0	0	0	12
RPL3	ENSG00000100316	ENST00000498462	retained_intron	0	0	0	32	0	0	0	0	0	0	0	13	0	5	0	2	0	0	0	0	0	0	0	0	0	12
RPL35P8	ENSG00000226142	ENST00000433284	processed_pseudogene	0	0	0	30	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	17
RPL4P6	ENSG00000230071	ENST00000438116	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
RPL5P34	ENSG00000234009	ENST00000426545	processed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	31	0	0	0	3	0	0	0	0	0	0	0	0	0	13
RPL5P35	ENSG00000214727	ENST00000398869	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL7P52	ENSG00000228599	ENST00000449200	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS15AP38	ENSG00000237668	ENST00000413110	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000334678	protein_coding	0	0	0	12	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RPS19BP1	ENSG00000187051	ENST00000420879	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RPS19BP1	ENSG00000187051	ENST00000459956	retained_intron	0	0	0	12	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RPS19BP1	ENSG00000187051	ENST00000472291	retained_intron	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RPS19BP1	ENSG00000187051	ENST00000488602	retained_intron	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	3
RPS19BP1	ENSG00000187051	ENST00000491966	retained_intron	0	0	0	12	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RRP7A	ENSG00000189306	ENST00000323013	protein_coding	0	0	0	12	1	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RRP7A	ENSG00000189306	ENST00000416699	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	4
RRP7A	ENSG00000189306	ENST00000483303	retained_intron	0	0	0	7	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RRP7BP	ENSG00000182841	ENST00000357802	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	1	0	8	0	1	0	0	0	0	0	0	0	0	0	0
RRP7BP	ENSG00000182841	ENST00000421116	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
